,material_name,critical_temp,number_of_elements,wtd_gmean_atomic_mass,wtd_gmean_fie,wtd_gmean_atomic_radius,wtd_gmean_Density,wtd_gmean_ElectronAffinity,wtd_gmean_FusionHeat,wtd_gmean_ThermalConductivity,wtd_gmean_Valence
9966,Hg0.7W0.3Sr2Ce1.5Eu1.5Cu2O11,45.0,7,35.782811547904295,964.0651429607519,85.34328626703392,48.0067592096602,72.1737273643188,1.0157535948566399,0.583595816953297,2.21937636440821
4502,Hg2Ba2Y0.4Ca0.6Cu2O8,45.0,6,38.966985743338206,981.156175513064,90.47757873182242,72.1410862912166,46.9024108618993,1.08190783501812,0.8345849914652109,2.0217421363156296
3666,Hg0.8W0.2Ba2Cu1O4.4,45.0,5,42.4176534471636,940.001917699272,94.8881034906347,77.8610709652173,52.5824240101863,1.19310027734996,0.839551841703802,2.05300508727384
6056,Hg0.7Cr0.3Sr2Ca4Cu5O,45.0,6,55.176297165253295,699.970570471154,157.072613290075,2245.4036654349898,21.031497851198,7.15526184340166,83.2118016196719,2.0513534028669
20680,Sm1Fe1As1H0.43O0.57,45.0,5,41.844166240777,844.694052604153,120.66689399472901,616.265774960067,52.477799608028,5.72219851800563,7.4680204034842195,2.85890617582731
4813,Hg1.4Tl0.6Ba2Ca2Cu3O,45.0,6,74.20262228028741,715.0758516829491,158.097828907456,2350.42367965936,19.8594002210179,5.30271373624279,36.540156075950996,2.04925248880628
7323,Hg1Ba2Cu1O4.07,45.0,4,44.2385282199243,933.4136675505881,97.27741440857159,90.8927134782638,45.7426610667167,1.1945174142911499,0.897150205464188,2.0
4999,Hg0.7V0.3Ba1Sr1Cu1O4.6,45.0,6,37.5944327947975,948.5574264650929,91.5837502295941,66.1849553646906,50.233242456267604,1.16672847090094,0.817001513678665,2.0649599070277898
19535,Ce1Fe1As1H0.3O0.7,44.9,5,44.977521024708096,844.731711277628,112.937508160122,658.4663173179799,53.600329991500395,4.9806924056925395,6.73023698045493,3.1420859578754903
5834,Ho0.6Pr0.4Ba2Cu3O7,44.0,5,36.458966035712,930.0801753048551,90.37419197506149,69.2833153908447,89.96291576319109,1.3409286410368402,1.08424549662136,2.0817076872005003
4154,H0.54Y1Ba2Cu3O,43.9,5,50.4514182978269,734.53974402461,142.03369809872498,876.4338989867771,57.55847090294029,5.2410822508865,18.589205084318,2.00828385385273
4115,Y1Ba2Cu3H0.53O6.54,43.8,5,31.0999294803652,939.199999814585,89.74532712827559,58.0965345040595,84.5093940538955,1.37455121189832,1.1614785642912901,2.00583820659323
20295,Sm1Fe1As1H0.066O0.934,43.3,5,53.8140650358436,844.799501120819,119.583698845583,792.6543552826171,55.681738629387205,5.26183625645358,6.27336523569733,3.0450444206057696
20300,Ce1Fe1As1H0.4O0.6,43.1,5,41.9738484223396,844.702742918251,113.21763197904,614.471508962193,52.734740369751606,5.09679014459249,7.06038546670348,3.08810680179982
312,Y1Ba2Cu3HO7,43.05,5,27.119160652743503,960.298121893067,86.37802021678309,41.3933315564663,85.6019015492422,1.25603073472901,0.9637554643092242,1.9593219335154701
9017,Hg1.5Pb0.5Ba2Ca1Cu2O8,43.0,6,38.1890493161262,968.9451567597231,89.9492500518095,69.7189820973119,49.3522370192135,1.10019021058179,0.935087814295048,2.04674778399355
9260,Hg0.7Cr0.3Sr2Cu0.96Ni0.04O4,43.0,6,37.9068030350018,936.0678193805251,94.319817543466,85.6363280517318,42.0688330196075,1.3178790561111202,1.1878142548615802,2.08411674372706
9026,Hg1.4Tl0.6Ba2Y0.2Ca0.8Cu2O8,42.1,7,38.584120076758296,959.8114352467301,90.0393437585763,70.7520069273697,50.666744986369494,1.10421639682661,0.9236175453417859,2.04372063287704
4116,Y1Ba2Cu3H0.64O6.54,42.05,5,30.222440535429,941.819727875792,89.351699910361,55.04207116659921,84.41863246665,1.3642477661396102,1.1435711528905301,1.99421943398712
20946,Li0.84H1Fe1.14Se1O1,42.0,5,14.632607147400698,926.215499177063,92.252800782885,81.789310026919,71.25245871859642,2.0246520180484198,1.72646226302916,2.11798846072391
9736,Hg2Sr2Y1Cu2O8,42.0,5,37.8893737089601,994.518515938768,89.06877534198591,72.4229091081272,45.4494295586981,1.09448079444552,0.8263297701644491,2.0547993181274298
9267,Hg0.7Cr0.3Sr2Cu0.96Co0.04O4,42.0,6,37.9075758166233,936.205026471743,94.32921896954491,85.63594334309991,41.952391572596,1.3174844226771398,1.18837450479239,2.09135227292572
5054,Hg0.7V0.3Sr1.8La0.2Cu1O4,41.3,6,38.331767196041206,935.66035895671,94.1384241113939,86.94323758119049,43.8803239987722,1.31347654362919,1.11980983535006,2.09100478894214
20298,Ce1Fe1As1H0.065O0.935,41.1,5,52.9096416252878,844.799790832677,112.281942301569,774.654995506419,55.69080478663779,4.7181658161700195,6.013882320436539,3.27268023858636
558,Ho1Pb1Sr2Ca3Cu4O,41.0,6,63.6315672780946,682.684089145137,158.874056880864,2314.7369613244,26.7985685908648,7.25125626378865,62.760166495749104,2.19174538227049
4093,Hg0.3Pb0.7Sr1La1Cu1O4,41.0,6,42.3763845742171,921.795323675036,92.2033874737734,96.0130525314278,62.2096337881756,1.2545945741962201,1.09485799518298,2.23553527798975
5016,Hg0.9S0.1Ba2Cu1O,41.0,5,79.6300614778686,756.840192578228,148.08113732318702,1119.6769213937598,25.111932228666802,3.33804477417555,7.229381268165151,2.0444308265569497
7681,Ho1Ba2Cu2.7Fe0.3O7,41.0,5,36.5269330989041,932.953547887138,90.279663773264,69.67703902320059,86.02069901017151,1.38030992522499,1.05110511305372,2.08275948798482
9742,Hg2Ba1.5Sr0.5Y0.8Ca0.2Cu2O8,41.0,7,39.2120039546239,985.188379459043,90.2566755969392,73.49799658855271,48.1795391237858,1.0902736566317401,0.7990027236692,2.04372063287704
20470,Li0.8Fe1.2Se1H1O1,40.9,5,14.958665861693499,928.285197739155,92.3964755262179,85.1085659759946,70.1336864596211,2.06531627868956,1.7520424939679098,2.13966286999504
4205,Hg0.7Tl0.3Ba2Cu1O,40.7,5,82.69719508064321,733.012620041313,149.27153119815202,1154.55242924915,26.6507355561604,3.48123045135503,8.62717084396631,2.04925248880628
1051,Bi4Sr4Ca1Ho1Cu4O16,40.7,6,37.870565702164,944.537452072242,86.8984612310322,68.4725426417185,74.7240061056377,1.35256096713439,0.8909022514975101,2.2906480796609703
20262,Ca0.8La0.2Fe1As1H1,40.6,5,21.576136470814,859.492125434194,116.315718136597,301.624447052577,28.444188645973803,6.4343823621186695,16.9500796063317,2.38827799201349
4235,Hg0.7Tl0.3Ba1.9La0.1Cu1O,40.3,6,82.71609964781071,734.09840618926,148.496175826159,1167.56043100617,27.2786412494128,3.46463736674281,8.57120367832361,2.0659380591725798
7332,Hg1Ba2Cu1O4.37,40.0,4,42.6549303518768,944.902137096989,94.8454824976875,78.32269183038241,47.644125815162795,1.1245985544816102,0.7908370694852019,2.0
20664,Li0.8Fe1.2Se1H1O1,40.0,5,14.958665861693499,928.285197739155,92.3964755262179,85.1085659759946,70.1336864596211,2.06531627868956,1.7520424939679098,2.13966286999504
8235,Hg1Sr2La0.333Ce0.667Cu2O6,40.0,6,39.533227424292896,938.386986794829,92.59148933164671,92.9548437096523,52.004829545340904,1.26830348054025,1.17134458283801,2.10207776627653
8242,Hg1Sr2Sm0.333Ce0.667Cu2O6,40.0,6,39.620251747533494,938.3388188740511,93.10491755307069,93.41851799179881,52.062022266057994,1.2788890214539699,1.17134458283801,2.10207776627653
8240,Hg1Sr2Pr0.333Ce0.667Cu2O6,40.0,6,39.5489304719957,937.679926008351,93.20086643433208,93.1544799750674,52.062022266057994,1.27150931543595,1.17134458283801,2.11892618871859
6074,Hg0.75Mo0.25Ba2Cu1O4.51,40.0,5,41.0729677105804,939.357472568728,94.07950134822549,72.7398966156237,54.3842087324361,1.18728260120327,0.8124589653613299,2.06560123107952
4348,Hg1Ba2Cu1O4.36,40.0,4,42.7049920846804,944.53027977312,94.92277992541331,78.6987031152102,47.5817288177298,1.12678328831133,0.7940532292199279,2.0
5835,Ho0.55Pr0.45Ba2Cu3O7,39.8,5,36.436898443700294,929.7719114437359,90.4050820551885,69.2084575547767,89.9629157631912,1.33628629355906,1.08337994980049,2.0840123080451503
9019,Hg1.4Tl0.6Ba2Y0.9Ca0.1Cu2O8,39.6,7,40.045747162851704,961.7469033996871,90.4129376788879,74.3384271269191,55.84170169817389,1.11920175951545,0.8232499711993879,2.08275948798482
9740,Hg2Ba1.7Sr0.3Y0.8Ca0.2Cu2O8,39.5,7,39.447644304499995,984.026506032056,90.43051801560621,73.78139339252971,48.735958518173106,1.0902736566317401,0.79194979835769,2.04372063287704
9261,Hg0.7Cr0.3Sr2Cu0.95Ni0.05O4,39.0,6,37.9030392294396,936.0539160714579,94.32302595306709,85.6357049985878,42.065948499371096,1.31832770085445,1.18561793320028,2.08411674372706
4092,Hg0.3Pb0.7Sr1.5La0.5Cu1O4,39.0,6,41.173391806126,922.630752769995,92.8747100492966,91.0522069718631,54.8121570820583,1.27346714510874,1.16477110241096,2.17959510547153
10177,Hg0.75Re0.25Sr2Gd1.5Ce0.5Cu2O,39.0,7,83.1248605261218,716.3318989167179,159.072999513284,2263.33534388079,29.8365814070771,5.47450992744321,17.324149071721802,2.3434927152417595
20471,Li0.8Fe1.2Se0.84S0.16H1O1,38.6,6,14.5334537400831,930.0825945100079,91.8986708669379,82.69339942977359,70.1901009974155,1.9914409951118899,1.70062536321033,2.13966286999504
9741,Hg2Ba1.6Sr0.4Y0.8Ca0.2Cu2O8,38.5,7,39.3296476524854,984.607271363799,90.34355499202879,73.63955866151571,48.456950173958795,1.0902736566317401,0.795468444312575,2.04372063287704
9954,Hg0.75Ti0.25Sr2Gd1.5Ce0.5Cu2O,38.0,7,79.6699759496816,713.1327492584261,158.745458073167,2157.0023551827103,29.315030842416,5.37819738539211,16.906894094244098,2.30286600538434
3840,Hg0.5Pb0.5Sr2Gd1.5Ce0.5Cu2O,38.0,7,83.4873639993501,707.416979932507,157.56797515847,2207.8668618166503,33.8325730283812,5.272956965324889,17.943046632563398,2.3532922046347498
20290,La1Fe1As1H0.3O0.7,38.0,5,44.880059047830706,845.122447175287,114.433695192898,644.675854073341,53.0721835173062,5.152692038112651,7.01726735617082,2.92404046011541
4155,H0.6Y1Ba2Cu3O,37.6,5,48.9166557620946,737.908138129561,140.932623141187,815.13094686106,57.67460289276279,5.149215640722599,17.921337630303398,1.9972589326521901
19536,Ce1Fe1As1H0.4O0.6,37.3,5,41.9738484223396,844.702742918251,113.21763197904,614.471508962193,52.734740369751606,5.09679014459249,7.06038546670348,3.08810680179982
7441,Hg1.4Tl0.6Ba2Y0.9Ca0.1Cu2O7.88,37.0,7,40.343142968090895,959.3347487565879,90.87579778164302,76.7456093020526,55.4214068260777,1.13389842924321,0.8463611699281,2.08344063668196
3648,Hg0.4Cr0.6Sr4Cu2C1O9,37.0,6,30.543407180825803,959.236851897034,85.7737144372818,60.5869563994551,59.40063044876779,1.4843776912546998,1.12949341164917,2.16559488089385
20291,La1Fe1As1H0.46O0.54,36.2,5,40.181547538816794,845.0760768381509,114.88816880789899,577.152395830224,51.707544441640394,5.346202881624441,7.57608628997411,2.84408241996495
20700,Sm1Fe1As0.77P0.23H0.2O0.8,36.0,6,46.624655375044405,847.994046402729,118.942513841364,676.481058203147,54.192157335936606,4.369779389151169,4.91611046066834,2.97515178705402
18041,Ho1Fe1As1F0.1O0.9,36.0,5,57.8914222517738,863.0743189397659,117.461348630143,871.379838025299,57.4751920484999,6.18736444208107,6.40864379822428,3.02715652425049
9059,Hg1Ba2Cu1O4.032,36.0,4,44.4519044063352,931.907696406737,97.60304670855709,92.69611845967671,45.49740964163939,1.2040655825797,0.912211855247115,2.0
3625,Hg1Ba2Cu1O4.09,36.0,4,44.127437855435495,934.2015692556059,97.1076901064357,89.96435815282341,45.871340790001405,1.18955824888835,0.889379041621452,2.0
8912,Hg0.7Mo0.3Sr2Cu1O4,36.0,5,38.803342177333796,937.82646655766,94.7857536117177,86.7946756585044,42.2532104532656,1.3441719996866501,1.21432346277623,2.08411674372706
20495,La1Fe1As1H0.36O0.64,36.0,5,43.05696206475471,845.105058000697,114.603911735635,618.475237778615,52.556273638389705,5.2244238700017,7.221823278114621,2.8937961049806
20263,Ca0.7La0.3Fe1As1H1,35.7,5,22.2571223454103,857.6569023823109,116.33066973685601,312.1929274868,30.3155817118569,6.38563266719421,15.8304979600176,2.41261019174746
20472,Li0.8Fe1.2Se0.78S0.22H1O1,35.6,6,14.3771340438643,930.7575151812131,91.7126863566037,81.8054871838975,70.2112681464148,1.9644241801691202,1.6817353692038302,2.13966286999504
3168,La1.8Sr0.2Cu1H0.1O4,35.5,5,33.909281236191504,944.8056787830161,83.633818165242,48.53940595448529,96.6348406126345,1.0318834519838,0.62279276389426,2.1949922489343603
3167,La1.85Sr0.15Cu1H0.1O4,35.4,5,34.0194942256584,944.709244748575,83.5654830073601,48.83042349163551,98.02317128723878,1.0301489353086,0.61846412224662,2.20126876032265
7448,Hg1.4Tl0.6Ba2Y0.2Ca0.8Cu2O7.66,35.3,7,39.379949375872606,952.8601490300169,91.3625614592236,77.4538495769149,49.4660810092041,1.14607314815537,1.00283652844113,2.04474587774022
5313,Hg1Ba2Cu1O4,35.0,4,44.633970127595205,930.6303223595621,97.8805189050267,94.2561434251903,45.2901082155966,1.21223642994745,0.9252047953140269,2.0
20473,Li0.8Fe1.2Se0.72S0.28H1O1,35.0,6,14.2224956993643,931.4329256131269,91.5270782416815,80.927108808461,70.2324416787671,1.9377738879058701,1.66305519911344,2.13966286999504
18749,La1Fe1As1H0.6O0.6,35.0,5,35.071989938377,862.959333184436,110.575918016294,395.494590838247,53.0995922349411,4.7379804461269,6.169871694656731,2.73291618208411
9029,Hg1Ba2Cu1O4.37,35.0,4,42.6549303518768,944.902137096989,94.8454824976875,78.32269183038241,47.644125815162795,1.1245985544816102,0.7908370694852019,2.0
9268,Hg0.7Cr0.3Sr2Cu0.95Co0.05O4,35.0,6,37.9040051130148,936.225425530349,94.3347782818403,85.63522411656659,41.9204570607724,1.3178342596028998,1.1863169919127,2.09316507681418
5854,Hg1Tl1Ba2Ca1Cu2O,35.0,6,81.78649385627709,709.5639099913451,155.06635925134398,2080.73770802249,22.1888781860807,4.59941156502146,23.8649613938834,2.10397901101729
3624,Hg1Ba2Cu1O4.1,35.0,4,44.0722025361836,934.594309168097,97.02325279115351,89.50544393778151,45.935577369575604,1.1870955377663102,0.885533005560877,2.0
7466,Hg1Tl1Ba2Ca1Cu2O8,35.0,6,38.1954742356671,945.658760822227,89.71298194301659,69.5127206886498,52.8509081790375,1.11790766420997,0.9990749003202399,2.0547993181274298
6481,Hg0.85Re0.15Ba2Cu1O4.58,35.0,5,41.58924508881021,947.865154451484,93.4322919925437,71.56010669680471,51.006730000051206,1.13242016044206,0.750492020590157,2.04428609563717
19581,La1Fe1As1H0.85,35.0,4,31.4761684719069,830.5738226443241,120.061073126206,550.992497072687,46.5319205861948,6.6439381013358405,11.4646979281376,2.6878550701071204
8646,Hg0.85Re0.15Ba2Cu1O4.58,34.7,5,41.58924508881021,947.865154451484,93.4322919925437,71.56010669680471,51.006730000051206,1.13242016044206,0.750492020590157,2.04428609563717
2878,Ho1Sr2Cu2.7Mo0.3O,34.1,5,66.7152529109069,710.709640248593,150.14408495708,1816.1184122887198,46.435777763149794,6.88766728174373,30.4516666069975,2.22143670556554
20769,Li0.8Fe1.2H1Se1,34.0,4,14.709237236467303,851.191604313788,108.832585656917,236.433240196189,58.74279658217171,3.60699023479481,4.99220085125533,2.17607665076232
7457,Hg1.4Tl0.6Ba2Ca1Cu2O,34.0,6,81.7099197908583,728.818418568553,155.779808620229,2094.60785959632,19.459935283338602,4.46202071831213,21.906689322193397,2.06175397286563
4398,Ho0.8Ca0.2Sr2Cu2.8P0.2O0.8,34.0,6,64.1678054129008,707.4663712277991,150.987764693932,2019.74197163561,41.9223121235505,6.53464299348859,33.9721017682388,2.15501715782658
9965,Hg0.7W0.3Sr2Ce1.74Eu1.26Cu2O11,33.0,7,35.7461406903557,963.9127921628301,85.10423443756031,48.154572109222,72.1737273643188,1.0090364364415898,0.581820738829298,2.2274559804317997
10669,La1.81Sr0.15Ho0.04Cu1O4,32.5,5,35.8085545165191,940.611547246821,84.1817750514097,53.5365426089339,98.4342390089044,1.04512272682794,0.630188304231319,2.2262216392083
9739,Hg2Ba1.8Sr0.2Y0.8Ca0.2Cu2O8,32.5,7,39.565994969599295,983.446083261637,90.51756474817051,73.9235013067523,49.016573353424604,1.0902736566317401,0.78844671665233,2.04372063287704
19580,La1Fe1As1H0.7,32.5,4,36.1885857919365,815.338752057178,124.107845129347,784.672370041717,45.657445199308995,7.34579394116273,13.566023513828402,2.7977840690300697
4234,Hg0.7Tl0.3Ba1.95La0.05Cu1O,32.1,6,82.706646824091,733.555312221882,148.883348775613,1161.03821294278,26.962860646998703,3.47292399916951,8.59914172876167,2.05757836047112
21030,La1Fe1As1H0.58O0.58,32.0,5,35.8104949376995,859.488831774711,111.413664155674,423.05585264065905,52.7628910105533,4.8579158961230995,6.44204605732048,2.75028298817954
5029,H0.2La1.8Sr0.2Cu1O4,32.0,5,32.2932580813268,949.1169101116409,83.1056309860472,44.4780115200329,96.2827284014805,1.02311008082435,0.612171619881813,2.17115518502648
9735,Hg2Ba1Sr1Y1Cu2O8,32.0,6,39.0415998219679,988.6679476421871,89.92985808715021,73.82997537772209,48.135201061345796,1.09448079444552,0.7904972499435942,2.0547993181274298
9307,La1.81Ho0.04Sr0.15Cu1O4,32.0,5,35.8085545165191,940.611547246821,84.1817750514097,53.5365426089339,98.4342390089044,1.04512272682794,0.630188304231319,2.2262216392083
20474,Li0.8Fe1.2Se0.59S0.41H1O1,32.0,6,13.893128027748599,932.897996727313,91.12621494405559,79.05617590734221,70.2783395731508,1.8812653662405903,1.6232902410313002,2.13966286999504
19533,Ce1Fe1As1H0.07O0.93,31.3,5,52.7271118903722,844.79834227438,112.295850811698,771.9812196518291,55.6454887571881,4.7236047568337405,6.028299603044231,3.26984590529469
10673,La1.81Sr0.15Ho0.04Cu1O4,30.8,5,35.8085545165191,940.611547246821,84.1817750514097,53.5365426089339,98.4342390089044,1.04512272682794,0.630188304231319,2.2262216392083
19579,La1Fe1As1H0.55,30.5,4,42.0999541535055,799.131922682281,128.65092063639,1151.34763503307,44.7276365112704,8.191011301810429,16.282426632987303,2.92209052368977
20292,La1Fe1As1H0.24O0.76,30.1,5,46.7803487182288,845.139836707683,114.263731465889,671.986413422034,53.593157739349394,5.081945091032759,6.81850541776703,2.95460091250944
7486,Hg0.5Fe0.5Sr2Y0.8Ca0.2Cu2O6.72,30.0,7,34.042618593545605,954.9363977612089,89.59832706700199,68.6072017030107,56.42441404634771,1.29542574253711,1.10632399112995,2.08461924992008
7300,Hg1Ba2Cu1O4.23,30.0,4,43.372415387188795,939.6276366918021,95.9506821652413,83.8430680389901,46.764410712043706,1.15607013989232,0.837824732970907,2.0
4091,Hg0.3Pb0.7Sr1.75La0.25Cu1O6,30.0,6,33.690786752145904,990.465314771826,81.6256141272786,38.8349640186024,63.077168138713,0.903346833778169,0.5606045038726309,2.12082276671756
4168,Y1Ba2Cu2.94Fe0.06H1O7,30.0,6,27.1041503946048,960.375288936722,86.4050937007341,41.37041710654879,84.89249720018009,1.25631098480622,0.9570791501679459,1.96272962206796
9168,Sr2Ho1Ru0.9Cu0.1O6,30.0,5,33.9750264736068,955.290953352801,86.37655712189341,37.9551248568182,67.3472473799699,1.1208341849305,0.49785801722844397,2.2992173843359303
13983,N4H12Na2Cs1C60,29.6,5,8.70640507103098,1094.76208035591,67.0397806201209,323.936485157834,115.010627459902,30.8096651790457,32.4088866261284,3.0298336951393394
20594,Ca1Fe1As1F0.8H0.2,29.0,5,36.4787122750661,907.026500679625,110.999608359256,506.625128734923,33.7304518983911,5.6076456312098495,13.3575431854388,2.34034731932072
14201,Cs3Hg3.3C60,29.0,3,15.405201854584,1030.85477661358,75.10285941951,2450.02396632814,116.852725817304,72.6987942759839,114.38371915131,3.6293935604622205
19578,La1Fe1As1H0.35,29.0,4,52.6076139467815,775.849829100584,135.645738346824,2025.0100204503,43.3927298840927,9.61593358477811,21.3034524460294,3.11527415974412
3166,La1.9Sr0.1Cu1H0.1O4,28.9,5,34.1300654327756,944.612820556922,83.49720368447299,49.1231858216043,99.4314477914201,1.0284173342224499,0.614165566270489,2.2075632191981
20288,La1Fe1As1H0.08O0.92,28.7,5,52.2504717053026,845.1862105434,113.811727994673,750.60489764642,55.0075609570846,4.89799930689007,6.315566329978259,3.0376660504015804
10670,La1.76Sr0.2Ho0.04Cu1O4,28.4,5,35.6908909608545,940.708934721051,84.25159800213059,53.2129334718273,97.02031352153229,1.04690761611203,0.634662236775176,2.21978342968743
5836,Ho0.5Pr0.5Ba2Cu3O7,28.3,5,36.4148442085846,929.463749752959,90.4359826936068,69.1336805995902,89.9629157631912,1.3316600180700802,1.0825150939405699,2.08631948029377
20261,Ca0.9La0.1Fe1As1H1,28.2,5,20.915986252966302,861.3312755152209,116.300768458018,291.413735064896,26.688317427578898,6.483504225766111,18.1488415201225,2.36419119286098
9262,Hg0.7Cr0.3Sr2Cu0.925Ni0.075O4,28.0,6,37.89363135044329,936.019158702241,94.33104745455731,85.6341473855598,42.0587380640467,1.3194499810283502,1.18014487992371,2.08411674372706
20699,Sm1Fe1As0.77P0.23H0.11O0.89,28.0,6,49.6170212145459,848.0202194664901,118.67762152197201,719.920056235558,54.99206477230911,4.28009278989182,4.70872559578729,3.02191540412181
8238,Hg1Sr2La1Cu2O6,28.0,5,39.5141652345476,938.483474721339,92.8628193798587,92.51844002642841,51.8904612437105,1.2779132417203898,1.18227166540015,2.06873216626383
14748,K3N1H3C60,28.0,4,11.358775922672802,1053.16919695343,70.049945265261,1229.1050847710499,136.828114176409,64.3430957441387,90.04637648825451,3.51786698287763
4055,Hg0.8W0.2Sr1.4La0.6Cu1O,28.0,6,72.6843145889858,774.5204903033631,140.395123578068,1164.37314640244,24.119873525168,3.63787117150325,10.176670189486801,2.19404634484866
9066,Hg1Ba2Cu0.97Zn0.03O4.027,28.0,5,44.4849377515413,932.3894440708169,97.6385747234577,92.85851090819571,44.7266727189015,1.2027337850763502,0.9101186145933851,2.0
59,Ba0.3La1.7Hg0.15Cu0.85O4,28.0,5,37.0112446868672,943.0758486924409,85.1438269044902,53.5885515304722,89.0130810233835,1.00622765731446,0.5750838240089561,2.20696281450132
19577,La1Fe1As1H0.15,27.5,4,67.6244049847021,750.423246017608,143.98564220503098,3826.37047610846,41.936001079453796,11.521004028831001,28.840568621111697,3.3483385998237596
10674,La1.76Sr0.2Ho0.04Cu1O4,27.3,5,35.6908909608545,940.708934721051,84.25159800213059,53.2129334718273,97.02031352153229,1.04690761611203,0.634662236775176,2.21978342968743
7207,H0.19La1.8Sr0.2Cu0.995Fe0.005O4,27.2,6,32.4464341496874,948.7026791136709,83.1618684426651,44.8594297710495,96.1874708735095,1.02401017532012,0.61252103502832,2.17411042425821
6751,Hg0.75Mo0.25Sr2Gd1.5Ce0.5Cu2O,27.0,7,81.42052052085201,714.029762949038,159.125612208087,2213.3057788328697,31.2912789236558,5.48941595401166,17.909453591917103,2.33223076899221
17680,Mo1Sr2Ho1Cu2O8,27.0,5,33.3514344377588,961.9785266491699,86.04864033447309,51.294694826759994,79.3738850760972,1.30066102735501,0.8533570130195559,2.22683496772043
9738,Hg2Ba1.9Sr0.1Y0.8Ca0.2Cu2O8,27.0,7,39.684700709892,982.866002850485,90.6046952702985,74.06588293035291,49.298803929664004,1.0902736566317401,0.784959130350163,2.04372063287704
4088,Hg0.5Bi0.5Sr0.5La0.5Cu1O5,27.0,6,33.2800850097442,1036.5780245927401,76.6694686209036,35.4061110693475,78.8460196546547,0.841124538999106,0.417460680337959,2.17223571494358
4089,Hg0.5Bi0.5Sr1.25La0.75Cu1O5,27.0,6,37.5367277034764,965.5108982694991,85.87545291216679,58.5050586224453,63.24238855762879,1.07317503576027,0.664331138730908,2.17676750440996
4087,Hg0.5Bi0.5Sr1.75La0.25Cu1O5,27.0,6,36.5880150336429,966.288680278559,86.43100612097031,55.8102022318598,56.5114545000313,1.08751290489788,0.7019083769182509,2.12828212640451
3169,La1.75Sr0.25Cu1H0.1O4,26.8,5,33.799425303856694,944.902122661252,83.70220920377741,48.25012281160971,95.2661732690235,1.0336208891571899,0.627151701783574,2.18873363385929
7208,H0.55La1.8Sr0.2Cu0.995Fe0.005O4,26.0,6,27.4963535891188,963.458238542087,81.39454681386151,33.3582228995285,95.01057016510721,0.9947911758532,0.577854881941833,2.09507366096228
11,Ba0.3La1.7Hg0.3Cu0.7O4,26.0,5,37.934231025146204,949.1651904198919,85.44527547221021,54.06426022390411,81.03657780385642,0.969316226167975,0.529257783997972,2.20696281450132
10760,Hg1Ba2Cu1O4,26.0,4,44.633970127595205,930.6303223595621,97.8805189050267,94.2561434251903,45.2901082155966,1.21223642994745,0.9252047953140269,2.0
9964,Hg0.7W0.3Sr2Ce2.01Eu0.99Cu2O11,26.0,7,35.7049308946657,963.74142629324,84.8361014159592,48.3214056970426,72.1737273643188,1.0015327148752,0.579830228753908,2.23658071241756
14802,Li0.5Hf1N1Cl1,26.0,4,34.1825078855424,913.8011839907159,105.074225329695,55.050271515870705,19.863808412344998,3.07317048401595,0.421821838758632,3.2213893191084804
7333,Hg1Ba2Cu1O4.39,26.0,4,42.555339838104,945.643629094085,94.6916280847658,77.578707298488,47.7687177067096,1.12025733495381,0.7844665446422009,2.0
5837,Ho0.48Pr0.52Ba2Cu3O7,25.8,5,36.4060262526581,929.340513676757,90.448345906104,69.1037924445841,89.96291576319109,1.3298139955610901,1.0821693449421002,2.08724306421893
13482,Hf1N1Cl1,25.5,3,44.5862454351317,1003.86127130084,97.2656479865862,37.684296531914796,16.4714842637286,3.0855379087898798,0.17421307626223598,3.9148676411688594
14303,Li1Hf1N1Cl1,25.3,4,28.006329100868395,851.5991691454491,111.33936269998101,73.14906089207729,22.859138255907503,3.0639274572828596,0.818776357303236,2.78315768371374
20851,Mg0.3Hf1N1Cl1,25.0,4,42.193531582966706,976.0885149287759,100.861145247026,53.3854713553449,13.2473486090041,3.39044810701557,0.32392759948134897,3.68298606351243
4349,Hg1Ba2Cu1O4.39,24.6,4,42.555339838104,945.643629094085,94.6916280847658,77.578707298488,47.7687177067096,1.12025733495381,0.7844665446422009,2.0
2444,Ho0.5Pr0.5Ba2Cu3O6.67,24.3,5,37.203290258553,921.136280031389,91.94041422678671,76.4835243282146,88.8916246588626,1.3952692639093798,1.1922422562176,2.08861683600976
20475,Li0.8Fe1.2Se0.47S0.53H1O1,24.2,6,13.595870407624199,934.252415343954,90.757745747262,77.36757460391459,70.3207334825413,1.83056736899095,1.58742856211496,2.13966286999504
14316,Li1Hf1N1Br1,24.1,4,34.3150843190836,831.76276600968,116.28506010291599,408.30616305648596,22.450475742004,3.55506857468463,1.5689644505269,2.78315768371374
19498,Hf1N1Cl0.7,24.0,3,45.7363793571673,979.271459635338,99.5397205105529,49.5394199272314,11.726871013888301,3.07307535429359,0.24243869815559196,3.80987917950283
1467,Bi2Sr2Ho1.64Ce0.36Cu2O10.22,24.0,6,38.3036814967357,954.8663607789309,85.2096049841218,58.188340627056,85.0345291171119,1.24276530302943,0.630243774527318,2.32546450336963
4090,Pb0.5Hg0.5Sr1.2La0.8Cu1O5,24.0,6,37.6150577077424,966.364044024827,86.17415345372959,59.2668970326824,60.7397912294337,1.02365788449849,0.7171416065018159,2.1547973891951
